order_month,customer_state,product_category_name,payment_type,cuboid_level,support_count,order_count,total_sales,avg_review_score,avg_delivery_days
2017-12,SP,cool_stuff,ALL,3,104,81,17111.69,4.269230769230769,5.730769230769231
2017-03,PR,ALL,credit_card,3,104,93,14803.919999999998,4.125,8.48076923076923
2016-10,SP,ALL,credit_card,3,104,90,14001.67,3.673076923076923,4.596153846153846
2017-12,SP,perfumaria,ALL,3,104,96,13411.0,4.221153846153846,5.798076923076923
2017-07,RJ,cama_mesa_banho,ALL,3,104,75,13113.949999999999,4.115384615384615,8.778846153846153
2017-12,ALL,cama_mesa_banho,boleto,3,104,92,10850.81,3.6153846153846154,12.721153846153847
2017-12,ALL,fashion_bolsas_e_acessorios,credit_card,3,104,94,9954.33,4.019230769230769,9.307692307692308
2018-02,SP,eletronicos,ALL,3,104,96,5873.57,4.028846153846154,8.336538461538462
2018-05,ALL,construcao_ferramentas_construcao,credit_card,3,103,71,20260.290000000005,4.174757281553398,8.242718446601941
2017-08,GO,ALL,credit_card,3,103,66,15525.519999999999,4.320388349514563,9.339805825242719
2018-03,MG,informatica_acessorios,ALL,3,103,86,13945.199999999995,3.436893203883495,11.660194174757281
2018-05,ALL,utilidades_domesticas,boleto,3,103,76,13528.47,4.058252427184466,8.184466019417476
2017-12,ALL,esporte_lazer,boleto,3,103,89,12719.900000000001,4.165048543689321,9.37864077669903
2018-08,ALL,utilidades_domesticas,boleto,3,103,91,12377.240000000002,4.466019417475728,4.368932038834951
ALL,PR,esporte_lazer,boleto,3,103,91,12057.190000000002,4.310679611650485,7.951456310679611
2018-05,ALL,pet_shop,credit_card,3,103,98,11103.51,4.281553398058253,7.495145631067961
2018-02,SP,perfumaria,ALL,3,103,91,10786.31,4.242718446601942,7.359223300970874
2018-05,PE,ALL,credit_card,3,102,94,14393.020000000002,3.872549019607843,14.53921568627451
2017-11,PR,ALL,boleto,3,102,84,12436.640000000001,4.019607843137255,9.568627450980392
2017-07,ALL,perfumaria,credit_card,3,102,95,12338.31,4.215686274509804,8.931372549019608
ALL,ES,moveis_decoracao,credit_card,3,102,85,12151.52,3.9705882352941178,12.362745098039216
2018-07,ALL,cama_mesa_banho,boleto,3,102,89,12116.099999999999,4.176470588235294,5.862745098039215
2017-12,RJ,cama_mesa_banho,ALL,3,102,78,11738.69,3.0686274509803924,19.715686274509803
2018-03,MG,cama_mesa_banho,ALL,3,102,86,11725.85,3.343137254901961,14.990196078431373
2018-05,SP,telefonia,ALL,3,102,98,10734.149999999998,4.137254901960785,3.7254901960784315
2018-03,SP,eletronicos,ALL,3,102,94,4385.499999999999,4.176470588235294,5.882352941176471
2018-03,SP,bebes,ALL,3,101,92,16709.100000000002,4.089108910891089,5.306930693069307
2017-04,ALL,brinquedos,credit_card,3,101,93,13094.120000000003,4.326732673267327,11.435643564356436
2017-12,SP,papelaria,ALL,3,101,91,10820.41,4.316831683168317,6.079207920792079
2017-08,ALL,esporte_lazer,boleto,3,101,89,10629.38,4.2772277227722775,8.881188118811881
2018-06,SP,papelaria,ALL,3,101,80,8420.78,4.306930693069307,3.6732673267326734
2017-05,ALL,automotivo,credit_card,3,100,81,17181.53,4.16,8.15
2017-10,SP,cool_stuff,ALL,3,100,91,16809.420000000002,4.27,4.62
2018-04,SP,bebes,ALL,3,100,92,16364.019999999997,4.18,3.81
ALL,RJ,malas_acessorios,credit_card,3,100,95,15626.300000000001,4.25,9.99
2017-12,GO,ALL,credit_card,3,100,91,14548.170000000002,3.89,14.14
2018-01,SP,unknown,ALL,3,100,78,13379.699999999997,3.37,5.44
2018-03,RJ,informatica_acessorios,ALL,3,100,84,12175.170000000002,3.7,16.87
2017-03,SP,ALL,voucher,3,100,51,11747.510000000002,4.12,6.52
2017-03,MG,ALL,boleto,3,100,86,10267.33,4.46,7.81
2018-08,ALL,fashion_bolsas_e_acessorios,credit_card,3,100,94,8171.200000000001,4.01,5.1
2017-06,BA,ALL,credit_card,3,99,84,20564.699999999993,3.676767676767677,13.474747474747474
2017-10,GO,ALL,credit_card,3,99,82,15995.640000000001,4.353535353535354,10.171717171717171
ALL,SP,audio,credit_card,3,99,96,14554.16,4.1313131313131315,5.191919191919192
2017-09,ALL,esporte_lazer,boleto,3,99,89,11406.41,4.474747474747475,7.05050505050505
2017-07,MG,ALL,boleto,3,99,89,11224.15,4.202020202020202,7.222222222222222
2017-08,RS,ALL,boleto,3,99,88,11090.1,3.9696969696969697,9.88888888888889
2017-07,ALL,esporte_lazer,boleto,3,99,81,10625.12,3.787878787878788,8.606060606060606
2018-02,SP,ferramentas_jardim,ALL,3,99,72,8561.3,4.0606060606060606,8.565656565656566
ALL,SP,perfumaria,voucher,3,99,63,8511.26,3.2626262626262625,5.747474747474747
ALL,SP,industria_comercio_e_negocios,credit_card,3,98,90,18160.399999999994,4.1938775510204085,4.163265306122449
ALL,RJ,moveis_sala,credit_card,3,98,81,17267.97,3.7755102040816326,9.60204081632653
2018-06,MG,beleza_saude,ALL,3,98,93,16799.08,4.469387755102041,5.642857142857143
2017-12,PE,ALL,credit_card,3,98,86,16635.17,3.9285714285714284,16.408163265306122
2018-08,SP,construcao_ferramentas_construcao,ALL,3,98,71,15828.890000000001,4.040816326530612,4.122448979591836
2018-05,SP,brinquedos,ALL,3,98,95,15387.81,4.408163265306122,4.653061224489796
2018-02,PR,ALL,boleto,3,98,91,13208.779999999999,4.336734693877551,10.33673469387755
ALL,MG,automotivo,boleto,3,98,88,12889.980000000001,4.255102040816326,9.13265306122449
ALL,SP,cool_stuff,voucher,3,98,57,11603.03,4.122448979591836,4.183673469387755
2018-08,SP,pet_shop,ALL,3,98,79,11496.589999999998,4.479591836734694,2.7857142857142856
2017-12,ALL,moveis_decoracao,boleto,3,98,78,9139.930000000002,4.030612244897959,10.071428571428571
ALL,RJ,eletronicos,boleto,3,98,91,6011.8,3.7755102040816326,13.051020408163266
2017-04,ALL,cool_stuff,credit_card,3,97,95,21134.13,3.9587628865979383,11.896907216494846
2017-04,ALL,perfumaria,credit_card,3,97,92,20506.039999999997,4.123711340206185,10.649484536082474
2018-04,ALL,moveis_escritorio,credit_card,3,97,61,18673.960000000003,3.7216494845360826,6.649484536082475
2017-04,ALL,informatica_acessorios,credit_card,3,97,83,17702.34,3.845360824742268,12.721649484536082
2017-10,RS,ALL,boleto,3,97,69,15706.740000000002,3.8969072164948453,9.082474226804123
2017-09,DF,ALL,credit_card,3,97,83,14113.09,3.917525773195876,9.350515463917526
2018-07,ALL,esporte_lazer,boleto,3,97,86,12385.6,4.608247422680412,6.103092783505154
2017-07,ALL,cama_mesa_banho,boleto,3,97,84,11630.779999999999,4.010309278350515,8.474226804123711
2017-11,RJ,ferramentas_jardim,ALL,3,97,76,10622.67,3.3402061855670104,16.371134020618555
2017-09,ALL,fashion_bolsas_e_acessorios,credit_card,3,97,76,9885.820000000002,4.103092783505154,7.494845360824742
2018-01,SP,perfumaria,ALL,3,97,87,8971.369999999999,4.030927835051546,7.536082474226804
2018-05,SP,eletronicos,ALL,3,97,94,7763.4,4.402061855670103,3.814432989690722
2017-04,ALL,telefonia,credit_card,3,97,92,6038.56,4.154639175257732,10.061855670103093
2017-06,ALL,relogios_presentes,credit_card,3,96,91,26477.22,4.166666666666667,7.6875
2018-04,CE,ALL,credit_card,3,96,89,19843.39,3.625,19.458333333333332
2018-06,SP,bebes,ALL,3,96,84,19647.0,4.395833333333333,3.46875
ALL,DF,automotivo,credit_card,3,96,87,16487.719999999998,4.041666666666667,8.989583333333334
ALL,MG,construcao_ferramentas_construcao,credit_card,3,96,75,16270.49,4.052083333333333,8.21875
2018-05,RJ,beleza_saude,ALL,3,96,86,13953.04,4.208333333333333,10.010416666666666
2017-05,SP,cool_stuff,ALL,3,96,81,13053.5,4.104166666666667,4.822916666666667
2018-03,SP,ferramentas_jardim,ALL,3,96,77,12932.429999999998,4.03125,7.5
ALL,PR,papelaria,credit_card,3,96,93,11124.55,4.416666666666667,9.4375
2018-08,ALL,eletronicos,credit_card,3,96,91,10612.91,4.125,5.708333333333333
2018-08,SP,papelaria,ALL,3,96,87,10349.2,4.614583333333333,3.1458333333333335
2017-11,ALL,consoles_games,credit_card,3,96,93,10063.159999999998,4.145833333333333,9.4375
2018-08,ALL,informatica_acessorios,boleto,3,96,86,9555.029999999999,4.083333333333333,5.260416666666667
2018-02,RJ,cama_mesa_banho,ALL,3,96,78,9185.470000000001,2.96875,19.114583333333332
ALL,SP,alimentos_bebidas,credit_card,3,96,79,6754.289999999999,4.635416666666667,5.25
2017-03,ALL,cool_stuff,credit_card,3,95,92,19399.190000000002,4.473684210526316,8.810526315789474
2018-08,MG,beleza_saude,ALL,3,95,85,14246.16,4.326315789473684,4.831578947368421
2017-07,ALL,bebes,credit_card,3,95,92,14186.289999999999,4.505263157894737,6.431578947368421
2018-03,ALL,pet_shop,credit_card,3,95,87,12663.429999999998,3.642105263157895,12.526315789473685
2018-05,MG,cama_mesa_banho,ALL,3,95,73,12537.929999999998,3.8526315789473684,11.273684210526316
2018-04,PR,ALL,boleto,3,95,77,12371.819999999996,4.168421052631579,7.052631578947368
2017-08,ALL,cama_mesa_banho,boleto,3,95,86,12189.830000000002,3.863157894736842,8.4
2018-07,SP,telefonia,ALL,3,95,87,10868.720000000001,4.126315789473685,3.863157894736842
2017-11,SC,ALL,boleto,3,95,82,10621.530000000002,4.136842105263158,12.74736842105263
2017-10,SP,ferramentas_jardim,ALL,3,95,74,10382.550000000001,4.189473684210526,5.505263157894737
2017-11,MG,moveis_decoracao,ALL,3,95,61,9244.35,4.021052631578947,9.578947368421053
2018-07,SP,papelaria,ALL,3,95,82,9145.54,4.463157894736842,3.357894736842105
2018-07,RS,ALL,boleto,3,95,75,9021.63,4.168421052631579,6.778947368421052
2017-11,MG,ferramentas_jardim,ALL,3,95,69,8239.5,4.2105263157894735,10.978947368421053
2017-12,SP,eletronicos,ALL,3,95,64,4793.12,4.505263157894737,6.294736842105263
2018-03,PE,ALL,credit_card,3,94,87,23364.170000000002,3.8404255319148937,17.70212765957447
ALL,BA,brinquedos,credit_card,3,94,92,15688.18,4.0212765957446805,17.627659574468087
2018-07,ES,ALL,credit_card,3,94,88,15513.6,4.276595744680851,8.53191489361702
2017-09,SP,informatica_acessorios,ALL,3,94,77,13034.650000000001,3.8085106382978724,4.574468085106383
2018-06,MG,cama_mesa_banho,ALL,3,94,78,11273.32,3.74468085106383,6.73404255319149
2017-09,RJ,cama_mesa_banho,ALL,3,94,73,10838.369999999999,4.329787234042553,10.074468085106384
2018-07,SP,perfumaria,ALL,3,94,75,10047.6,4.6063829787234045,3.3191489361702127
2018-06,SP,brinquedos,ALL,3,94,81,9540.599999999997,4.3936170212765955,3.4148936170212765
2017-08,ALL,telefonia,credit_card,3,94,89,9530.83,4.095744680851064,8.446808510638299
ALL,SP,informatica_acessorios,voucher,3,94,75,9510.919999999998,4.26595744680851,5.0638297872340425
2017-08,ALL,moveis_decoracao,boleto,3,94,67,8193.0,4.095744680851064,7.702127659574468
2018-03,SP,moveis_escritorio,ALL,3,93,74,17585.179999999993,3.4086021505376345,5.419354838709677
ALL,SP,construcao_ferramentas_iluminacao,credit_card,3,93,77,16273.299999999997,4.161290322580645,3.182795698924731
2018-04,ALL,eletrodomesticos,credit_card,3,93,89,14287.050000000003,4.161290322580645,7.096774193548387
ALL,PR,beleza_saude,boleto,3,93,84,13099.96,4.193548387096774,7.494623655913978
2018-05,ALL,fashion_bolsas_e_acessorios,credit_card,3,93,84,12447.289999999997,4.548387096774194,6.956989247311828
2018-06,SP,pet_shop,ALL,3,93,76,12428.69,4.419354838709677,3.6129032258064515
ALL,PE,telefonia,credit_card,3,93,85,10997.759999999998,4.344086021505376,12.666666666666666
2018-08,ALL,alimentos,credit_card,3,93,81,7973.62,4.397849462365591,3.7311827956989245
ALL,GO,ferramentas_jardim,credit_card,3,92,57,16317.63,4.173913043478261,12.054347826086957
ALL,GO,informatica_acessorios,credit_card,3,92,81,13315.240000000002,4.054347826086956,11.5
2018-07,SP,ferramentas_jardim,ALL,3,92,71,12842.519999999999,4.0,3.5869565217391304
2018-05,ALL,esporte_lazer,boleto,3,92,85,12477.249999999998,4.391304347826087,7.3478260869565215
2017-05,MG,ALL,boleto,3,92,81,12226.830000000002,3.9782608695652173,7.173913043478261
2018-03,MG,moveis_decoracao,ALL,3,92,58,8533.929999999998,3.5543478260869565,10.152173913043478
2018-07,MG,beleza_saude,ALL,3,91,82,20730.0,4.131868131868132,5.076923076923077
2018-03,CE,ALL,credit_card,3,91,81,17881.41,3.065934065934066,25.307692307692307
2017-07,ALL,moveis_escritorio,credit_card,3,91,74,17258.74,3.967032967032967,6.967032967032967
ALL,RJ,moveis_escritorio,boleto,3,91,49,15941.910000000002,2.5934065934065935,12.736263736263735
2018-08,ALL,cool_stuff,credit_card,3,91,90,14383.910000000002,4.032967032967033,4.736263736263736
2017-06,SP,informatica_acessorios,ALL,3,91,80,14268.06,3.9450549450549453,5.230769230769231
2018-02,RJ,beleza_saude,ALL,3,91,78,12905.95,3.857142857142857,13.516483516483516
2017-10,DF,ALL,credit_card,3,91,76,12546.52,3.8461538461538463,9.054945054945055
2017-07,ALL,automotivo,credit_card,3,91,82,12178.119999999999,4.0989010989010985,7.956043956043956
2018-03,PR,ALL,boleto,3,91,82,11881.41,3.5714285714285716,11.0
2018-07,ALL,relogios_presentes,boleto,3,91,88,11364.529999999999,4.0989010989010985,4.923076923076923
2018-06,SP,ALL,debit_card,3,91,80,10606.239999999998,4.3076923076923075,3.7472527472527473
2017-07,SP,brinquedos,ALL,3,91,76,10598.960000000001,4.604395604395604,3.857142857142857
2018-06,MG,utilidades_domesticas,ALL,3,91,67,10566.84,3.7142857142857144,5.230769230769231
2017-10,MG,cama_mesa_banho,ALL,3,91,62,9464.77,3.868131868131868,7.373626373626373
2017-05,ALL,bebes,credit_card,3,91,85,9288.68,4.1208791208791204,7.758241758241758
2017-01,SP,moveis_decoracao,ALL,3,91,62,7150.4800000000005,3.802197802197802,5.549450549450549
2018-05,ALL,relogios_presentes,boleto,3,90,81,16275.59,4.2555555555555555,9.322222222222223
2017-06,ALL,ferramentas_jardim,credit_card,3,90,80,16149.97,4.2555555555555555,8.322222222222223
2017-07,SP,cool_stuff,ALL,3,90,83,15250.05,4.277777777777778,4.055555555555555
2017-08,SP,cool_stuff,ALL,3,90,79,15004.580000000002,4.488888888888889,3.688888888888889
2018-07,SP,pet_shop,ALL,3,90,75,12970.16,4.4,3.5555555555555554
2018-07,ALL,moveis_decoracao,boleto,3,90,73,12141.429999999998,4.311111111111111,5.844444444444444
2017-12,ES,ALL,credit_card,3,90,82,12001.78,4.133333333333334,15.71111111111111
2018-06,RJ,beleza_saude,ALL,3,90,80,11997.42,4.477777777777778,5.966666666666667
ALL,GO,moveis_decoracao,credit_card,3,90,76,11777.060000000001,3.7222222222222223,12.255555555555556
2017-04,SC,ALL,credit_card,3,90,72,10862.45,4.088888888888889,12.522222222222222
ALL,SC,moveis_decoracao,boleto,3,90,73,9223.679999999998,4.188888888888889,10.61111111111111
2018-08,ALL,esporte_lazer,boleto,3,90,84,9139.999999999998,4.4,4.4222222222222225
2017-09,ALL,cama_mesa_banho,boleto,3,90,78,8856.339999999998,4.066666666666666,8.6
ALL,ES,telefonia,credit_card,3,90,80,8033.7300000000005,3.7777777777777777,10.644444444444444
2017-10,SP,telefonia,ALL,3,90,81,7674.3099999999995,4.2444444444444445,3.3
2018-01,ALL,eletronicos,boleto,3,90,84,5399.29,4.0777777777777775,10.011111111111111
2018-08,ES,ALL,credit_card,3,89,84,15191.429999999998,4.325842696629214,7.033707865168539
2018-01,CE,ALL,credit_card,3,89,71,13202.910000000002,3.550561797752809,18.06741573033708
2018-02,CE,ALL,credit_card,3,89,73,12575.949999999999,2.943820224719101,25.06741573033708
2018-06,ALL,informatica_acessorios,boleto,3,89,71,11734.729999999998,4.179775280898877,5.550561797752809
ALL,PR,cama_mesa_banho,boleto,3,89,79,9582.42,3.8202247191011236,9.01123595505618
2017-12,ALL,beleza_saude,boleto,3,89,83,8857.210000000001,4.280898876404494,10.415730337078651
2017-12,ALL,ferramentas_jardim,boleto,3,89,59,8175.7,3.561797752808989,12.112359550561798
2018-06,SP,ferramentas_jardim,ALL,3,89,61,7604.27,4.49438202247191,3.7752808988764044
2018-01,ALL,moveis_escritorio,credit_card,3,88,67,16722.95,3.1931818181818183,16.670454545454547
2018-02,MG,beleza_saude,ALL,3,88,78,16297.43,4.568181818181818,10.034090909090908
ALL,SC,perfumaria,credit_card,3,88,83,13768.18,4.215909090909091,10.602272727272727
ALL,ES,utilidades_domesticas,credit_card,3,88,82,12472.29,4.113636363636363,11.511363636363637
2018-02,RJ,esporte_lazer,ALL,3,88,76,11573.09,3.0681818181818183,21.511363636363637
2018-05,RJ,utilidades_domesticas,ALL,3,88,67,11047.61,3.897727272727273,10.363636363636363
2018-02,ALL,unknown,credit_card,3,88,78,10447.72,3.8863636363636362,10.170454545454545
2017-03,RJ,ALL,boleto,3,88,69,9693.56,3.965909090909091,5.943181818181818
2018-08,SP,brinquedos,ALL,3,88,79,9556.57,4.090909090909091,3.147727272727273
2018-03,MG,esporte_lazer,ALL,3,88,70,9065.96,3.5681818181818183,11.375
2018-01,SC,ALL,boleto,3,88,71,8825.17,3.6704545454545454,14.897727272727273
ALL,SC,eletronicos,credit_card,3,88,80,8490.62,4.068181818181818,10.693181818181818
2018-05,SP,pet_shop,ALL,3,88,72,8227.39,4.340909090909091,4.409090909090909
2017-10,SP,perfumaria,ALL,3,88,79,8143.42,4.363636363636363,3.397727272727273
ALL,RJ,telefonia,boleto,3,88,82,7457.2300000000005,3.852272727272727,9.511363636363637
2017-10,ALL,cama_mesa_banho,boleto,3,88,67,6992.179999999999,4.340909090909091,6.920454545454546
ALL,GO,telefonia,credit_card,3,88,79,5721.82,4.034090909090909,11.227272727272727
2017-06,ALL,automotivo,credit_card,3,87,80,29032.05,3.896551724137931,8.126436781609195
2018-06,ALL,construcao_ferramentas_construcao,credit_card,3,87,82,19698.269999999997,4.126436781609195,5.896551724137931
2017-04,BA,ALL,credit_card,3,87,72,16858.42,3.8160919540229883,21.620689655172413
ALL,SC,brinquedos,credit_card,3,87,84,13925.980000000001,4.402298850574713,9.448275862068966
2017-05,ES,ALL,credit_card,3,87,74,13452.880000000001,4.344827586206897,9.068965517241379
2017-04,PR,ALL,credit_card,3,87,81,13025.789999999999,4.195402298850575,9.114942528735632
2017-06,SC,ALL,credit_card,3,87,76,12477.999999999998,3.9655172413793105,9.620689655172415
ALL,SP,market_place,credit_card,3,87,76,9206.900000000005,3.8160919540229883,4.068965517241379
2017-11,SP,bebes,ALL,3,87,74,8751.26,3.954022988505747,6.586206896551724
ALL,SP,construcao_ferramentas_jardim,credit_card,3,87,70,8084.389999999999,4.482758620689655,5.908045977011494
ALL,SP,telefonia,voucher,3,87,56,7082.050000000002,4.091954022988506,4.183908045977011
2018-01,ALL,telefonia,boleto,3,87,82,4714.500000000001,3.7471264367816093,10.528735632183908
2018-05,ALL,moveis_escritorio,credit_card,3,86,66,21201.740000000005,3.802325581395349,8.05813953488372
2017-05,ALL,informatica_acessorios,boleto,3,86,63,18333.71,4.430232558139535,6.430232558139535
ALL,BA,bebes,credit_card,3,86,83,17141.55,3.604651162790698,15.686046511627907
2018-03,MG,beleza_saude,ALL,3,86,83,15825.68,3.5813953488372094,15.104651162790697
2018-07,ALL,construcao_ferramentas_construcao,credit_card,3,86,71,13510.489999999998,4.546511627906977,5.174418604651163
2017-11,MG,beleza_saude,ALL,3,86,69,11851.52,4.337209302325581,8.63953488372093
2017-04,SP,esporte_lazer,ALL,3,86,77,10168.030000000002,4.046511627906977,8.267441860465116
2017-11,ALL,brinquedos,boleto,3,86,75,10140.51,4.069767441860465,10.13953488372093
ALL,SP,construcao_ferramentas_construcao,boleto,3,86,67,9439.060000000001,3.895348837209302,5.441860465116279
2018-06,ALL,utilidades_domesticas,boleto,3,86,71,9013.31,4.0813953488372094,6.5
2018-02,ALL,moveis_decoracao,boleto,3,86,68,7911.6,3.627906976744186,13.627906976744185
2017-03,SC,ALL,credit_card,3,85,77,16843.14,4.047058823529412,14.329411764705883
2017-04,ALL,ferramentas_jardim,credit_card,3,85,71,16290.499999999998,4.141176470588236,10.564705882352941
2018-06,PE,ALL,credit_card,3,85,78,16141.929999999998,4.470588235294118,9.0
2018-01,PE,ALL,credit_card,3,85,77,15309.909999999998,3.9529411764705884,13.447058823529412
ALL,RJ,cool_stuff,boleto,3,85,78,13884.67,3.9058823529411764,10.623529411764705
